clip_id,rejection_reason
no_throw_clip_2265,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2266,not_rejected
no_throw_clip_2267,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2268,not_rejected
no_throw_clip_2269,not_rejected
no_throw_clip_227,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2270,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2271,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2272,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2273,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2274,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2275,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2276,not_rejected
no_throw_clip_2277,not_rejected
no_throw_clip_2278,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2279,not_rejected
no_throw_clip_228,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2280,not_rejected
no_throw_clip_2281,not_rejected
no_throw_clip_2282,not_rejected
no_throw_clip_2283,not_rejected
no_throw_clip_2284,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2285,not_rejected
no_throw_clip_2286,not_rejected
no_throw_clip_2287,not_rejected
no_throw_clip_2288,not_rejected
no_throw_clip_2289,not_rejected
no_throw_clip_229,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2290,not_rejected
no_throw_clip_2291,not_rejected
no_throw_clip_2292,not_rejected
no_throw_clip_2293,not_rejected
no_throw_clip_2294,not_rejected
no_throw_clip_2295,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2296,not_rejected
no_throw_clip_2297,not_rejected
no_throw_clip_2298,not_rejected
no_throw_clip_2299,not_rejected
no_throw_clip_23,not_rejected
no_throw_clip_230,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2300,not_rejected
no_throw_clip_2301,not_rejected
no_throw_clip_2302,not_rejected
no_throw_clip_2303,not_rejected
no_throw_clip_2304,not_rejected
no_throw_clip_2305,not_rejected
no_throw_clip_2306,not_rejected
no_throw_clip_2307,not_rejected
no_throw_clip_2308,not_rejected
no_throw_clip_2309,not_rejected
no_throw_clip_231,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2310,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2311,not_rejected
no_throw_clip_2312,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2313,not_rejected
no_throw_clip_2314,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2315,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2316,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2317,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2318,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2319,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_232,not_rejected
no_throw_clip_2320,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2321,not_rejected
no_throw_clip_2322,not_rejected
no_throw_clip_2323,not_rejected
no_throw_clip_2324,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2325,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2326,not_rejected
no_throw_clip_2327,not_rejected
no_throw_clip_2328,not_rejected
no_throw_clip_2329,not_rejected
no_throw_clip_233,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2330,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2331,not_rejected
no_throw_clip_2332,not_rejected
no_throw_clip_2333,not_rejected
no_throw_clip_2334,not_rejected
no_throw_clip_2335,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2336,not_rejected
no_throw_clip_2337,not_rejected
no_throw_clip_2338,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2339,not_rejected
no_throw_clip_234,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2340,not_rejected
no_throw_clip_2341,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2342,not_rejected
no_throw_clip_2343,not_rejected
no_throw_clip_2344,not_rejected
no_throw_clip_2345,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2346,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2347,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2348,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2349,not_rejected
no_throw_clip_235,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2350,not_rejected
no_throw_clip_2351,not_rejected
no_throw_clip_2352,not_rejected
no_throw_clip_2353,not_rejected
no_throw_clip_2354,not_rejected
no_throw_clip_2355,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2356,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2357,not_rejected
no_throw_clip_2358,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2359,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_236,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2360,not_rejected
no_throw_clip_2361,not_rejected
no_throw_clip_2362,not_rejected
no_throw_clip_2363,not_rejected
no_throw_clip_2364,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2365,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2366,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2367,not_rejected
no_throw_clip_2368,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2369,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_237,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2370,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2371,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2372,not_rejected
no_throw_clip_2373,not_rejected
no_throw_clip_2374,not_rejected
no_throw_clip_2375,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2376,not_rejected
no_throw_clip_2377,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2378,not_rejected
no_throw_clip_2379,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_238,not_rejected
no_throw_clip_2380,not_rejected
no_throw_clip_2381,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2382,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2383,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2384,not_rejected
no_throw_clip_2385,not_rejected
no_throw_clip_2386,not_rejected
no_throw_clip_2387,not_rejected
no_throw_clip_2388,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2389,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_239,not_rejected
no_throw_clip_2390,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2391,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2392,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2393,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2394,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2395,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2396,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2397,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2398,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2399,not_rejected
no_throw_clip_24,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_240,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2400,not_rejected
no_throw_clip_2401,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2402,not_rejected
no_throw_clip_2403,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2404,not_rejected
no_throw_clip_2405,not_rejected
no_throw_clip_2406,not_rejected
no_throw_clip_2407,not_rejected
no_throw_clip_2408,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2409,not_rejected
no_throw_clip_241,not_rejected
no_throw_clip_2410,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2411,not_rejected
no_throw_clip_2412,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2413,not_rejected
no_throw_clip_2414,not_rejected
no_throw_clip_2415,not_rejected
no_throw_clip_2416,not_rejected
no_throw_clip_2417,not_rejected
no_throw_clip_2418,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2419,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_242,not_rejected
no_throw_clip_2420,not_rejected
no_throw_clip_2421,not_rejected
no_throw_clip_2422,not_rejected
no_throw_clip_2423,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2424,not_rejected
no_throw_clip_2425,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2426,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2427,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2428,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2429,not_rejected
no_throw_clip_243,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2430,not_rejected
no_throw_clip_2431,not_rejected
no_throw_clip_2432,not_rejected
no_throw_clip_2433,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2434,not_rejected
no_throw_clip_2435,not_rejected
no_throw_clip_2436,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2437,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2438,not_rejected
no_throw_clip_2439,not_rejected
no_throw_clip_244,not_rejected
no_throw_clip_2440,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2441,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2442,not_rejected
no_throw_clip_2443,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2444,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2445,not_rejected
no_throw_clip_2446,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2447,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2448,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2449,not_rejected
no_throw_clip_245,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2450,not_rejected
no_throw_clip_2451,not_rejected
no_throw_clip_2452,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2453,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2454,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2455,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2456,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2457,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2458,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2459,not_rejected
no_throw_clip_246,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2460,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2461,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2462,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2463,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2464,not_rejected
no_throw_clip_2465,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2466,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2467,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2468,not_rejected
no_throw_clip_2469,not_rejected
no_throw_clip_247,not_rejected
no_throw_clip_2470,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2471,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2472,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2473,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2474,not_rejected
no_throw_clip_2475,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2476,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2477,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2478,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2479,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_248,not_rejected
no_throw_clip_2480,not_rejected
no_throw_clip_2481,not_rejected
no_throw_clip_2482,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2483,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2484,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2485,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2486,not_rejected
no_throw_clip_2487,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2488,not_rejected
no_throw_clip_2489,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_249,not_rejected
no_throw_clip_2490,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2491,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_2492,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2493,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2494,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2495,not_rejected
no_throw_clip_2496,not_rejected
no_throw_clip_2497,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2498,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2499,not_rejected
no_throw_clip_25,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_250,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_2500,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_251,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_252,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_253,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_254,not_rejected
no_throw_clip_255,not_rejected
no_throw_clip_256,not_rejected
no_throw_clip_257,not_rejected
no_throw_clip_258,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_259,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_26,not_rejected
no_throw_clip_260,not_rejected
no_throw_clip_261,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_262,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_263,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_264,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_265,not_rejected
no_throw_clip_266,not_rejected
no_throw_clip_267,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_268,not_rejected
no_throw_clip_269,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_27,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_270,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_271,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_272,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_273,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_274,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_275,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_276,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_277,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_278,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_279,not_rejected
no_throw_clip_28,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_280,not_rejected
no_throw_clip_281,not_rejected
no_throw_clip_282,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_283,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_284,not_rejected
no_throw_clip_285,not_rejected
no_throw_clip_286,not_rejected
no_throw_clip_287,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_288,not_rejected
no_throw_clip_289,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_29,not_rejected
no_throw_clip_290,not_rejected
no_throw_clip_291,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_292,not_rejected
no_throw_clip_293,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_294,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_295,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_296,not_rejected
no_throw_clip_297,not_rejected
no_throw_clip_298,not_rejected
no_throw_clip_299,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_3,not_rejected
no_throw_clip_30,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_300,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_301,not_rejected
no_throw_clip_302,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_303,not_rejected
no_throw_clip_304,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_305,not_rejected
no_throw_clip_306,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_307,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_308,not_rejected
no_throw_clip_309,not_rejected
no_throw_clip_31,not_rejected
no_throw_clip_310,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_311,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_312,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_313,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_314,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_315,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_316,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_317,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
